Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.369312286376953,28.62808799304955,28.355927922921154,28.59685667699997,147544800
2015-06-15,28.313535690307617,28.384921783208696,28.043606973338576,28.130608720874932,175955600
2015-06-16,28.465240478515625,28.521010934665533,28.190850787366475,28.338083906573015,125976400
2015-06-17,28.398313522338867,28.52769967147499,28.273386558306026,28.492007468879212,131672400
2015-06-18,28.527700424194336,28.62362566779641,28.38046731888597,28.382698613475533,141628800
2015-06-19,28.242162704467773,28.51432284182978,28.19754701394067,28.489783701446026,218867600
2015-06-22,28.467466354370117,28.56785247553917,28.349233282155343,28.440695927801535,136157200
2015-06-23,28.338085174560547,28.467473047092806,28.30462255897747,28.438473021309782,121075600
2015-06-24,28.579008102416992,28.956016870163037,28.358157608035224,28.378234152079482,221123600
2015-06-25,28.442934036254883,28.822172475946548,28.442934036254883,28.74632546879995,127752400
2015-06-26,28.27562141418457,28.55224240156402,28.22208225255806,28.48085628540225,176267200
2015-06-29,27.780370712280273,28.2131498621501,27.769217645703677,27.987836812766673,196645600
2015-06-30,27.981151580810547,28.135078574808336,27.853995016806024,28.012382898146452,177482800
2015-07-01,28.242162704467773,28.31801142073924,28.10608263578677,28.30908794223792,120955200
2015-07-02,28.20646095275879,28.26223139804534,28.056994865886857,28.20422965839323,108844000
2015-07-06,28.108304977416992,28.159614536960795,27.85176058365589,27.8718388293831,112241600
2015-07-07,28.039154052734375,28.141771484058385,27.610835671669097,28.083769735230312,187787200
2015-07-08,27.3431396484375,27.804918965307255,27.336447465899855,27.769226757780043,243046400
2015-07-09,26.78543472290039,27.675530730197355,26.595815511598627,27.62868375107428,314380000
2015-07-10,27.501527786254883,27.628684361535427,27.039748465290874,27.202598950394385,245418000
2015-07-13,28.0324649810791,28.05477282480238,27.73353442885316,27.89192233186163,165762000
2015-07-14,28.02130699157715,28.19084964797463,27.89415042477383,28.117232240357136,127072400
2015-07-15,28.291240692138672,28.364858112527262,28.01461966938154,28.045850992822853,134596800
2015-07-16,28.668245315551758,28.68163308494207,28.40947127265685,28.49647305192128,144889600
2015-07-17,28.91586685180664,28.91586685180664,28.623630187654307,28.795404156613902,184658800
2015-07-20,29.462417602539062,29.66318987896413,29.156793194434474,29.21702623894537,235600800
2015-07-21,29.16794776916504,29.652034906839845,29.072024221109125,29.636420949603064,307025600
2015-07-22,27.934307098388672,27.996769738636274,27.213752036722603,27.213752036722603,461802400
2015-07-23,27.920927047729492,28.351473413392906,27.89861749963995,28.152930689648798,203998000
2015-07-24,27.7736873626709,28.050308350612383,27.639838607343037,27.956614392080805,168649200
2015-07-27,27.387758255004883,27.57514789594571,27.24275641260931,27.459144379653896,177822000
2015-07-28,27.523836135864258,27.642070937846118,27.338679506679952,27.523836135864258,134472400
2015-07-29,27.436830520629883,27.550602716905665,27.276211349882686,27.472524426119968,148046800
2015-07-30,27.298521041870117,27.343136721998896,27.15128623388277,27.287366270848374,134513200
2015-07-31,27.0598201751709,27.35874893878549,26.97281841847836,27.349825463486397,171540000
2015-08-03,26.42181396484375,27.343141361464745,26.216577376282057,27.10444385811852,279904000
2015-08-04,25.574098587036133,26.25672838166463,25.264015006993834,26.19426574712073,496554400
2015-08-05,25.743648529052734,26.198735754996182,25.00747766608959,25.19709691807112,397250400
2015-08-06,25.799657821655273,26.106663840240888,25.573326602166386,25.98789560018216,211612000
2015-08-07,25.887054443359375,26.0506420229467,25.658481820450728,25.676409554317274,154681600
2015-08-10,26.828245162963867,26.888749139404773,26.113392450836592,26.113392450836592,219806400
2015-08-11,25.432159423828125,26.483149749258953,25.396305650916187,26.400235228019607,388331200
2015-08-12,25.82431411743164,25.86465067165119,24.56716017221928,25.21702611923066,404870000
2015-08-13,25.804149627685547,26.08426414446528,25.667453606722372,26.00359102685805,194143200
2015-08-14,25.98565673828125,26.064088441275725,25.54867888610996,25.61814672166465,171718000
2015-08-17,26.254566192626953,26.36437057079755,25.88257340784908,26.003583047125638,163538800
2015-08-18,26.106666564941406,26.317313177027447,25.99686217998892,26.09098022423391,138242800
2015-08-19,25.772769927978516,26.11114694123252,25.69881930534041,26.017028899520128,193146000
2015-08-20,25.243921279907227,25.624876349203426,25.015346870582803,25.564372364196007,274006400
2015-08-21,23.699928283691406,25.07585058188817,23.67527807072019,24.746435653712144,513102000
2015-08-24,23.10832977294922,24.381170314711177,20.616430202546656,21.25957380369911,648825200
2015-08-25,23.247255325317383,24.898810551133707,23.193473835713846,24.898810551133707,414406400
2015-08-26,24.58060073852539,24.62541836113681,23.540816164859486,23.99796138648065,387098400
2015-08-27,25.30442237854004,25.376131620216796,24.654556414147635,25.14980034129892,338464400
2015-08-28,25.387325286865234,25.391806364436682,24.995165176590884,25.136342200803988,212657600
2015-08-31,25.268569946289062,25.665211336256274,25.098259847186128,25.104982321810155,224917200
2015-09-01,24.139141082763672,25.07136100477887,24.058467991186625,24.68368359606735,307383600
2015-09-02,25.174449920654297,25.174449920654297,24.455116078463785,24.701618210100655,247555200
2015-09-03,24.732988357543945,25.273048177563375,24.659037725648208,25.208061414050434,212935600
2015-09-04,24.486486434936523,24.75091457032204,24.316178063434936,24.41925998608582,199985200
2015-09-08,25.167722702026367,25.223745592350305,24.72178097375906,25.04223197479929,219374400
2015-09-09,24.683687210083008,25.55092050698643,24.59853131779331,25.492657928736982,340043200
2015-09-10,25.225990295410156,25.38509511963697,24.627666158595982,24.710578952953487,251571200
2015-09-11,25.59349822998047,25.59349822998047,25.044474562517546,25.051197036127483,199662000
2015-09-14,25.839998245239258,26.1940633341851,25.739157723175833,26.124595494971757,233453600
2015-09-15,26.057371139526367,26.11339403988128,25.64056062411118,25.978939420966142,173364800
2015-09-16,26.08650016784668,26.11563145610736,25.869131074034687,26.050644696433867,148694000
2015-09-17,25.528512954711914,26.104428259816004,25.483695321581934,25.918433543611794,256450400
2015-09-18,25.423192977905273,25.61367221795262,25.06912952639982,25.14531985467209,297141200
2015-09-21,25.81759262084961,25.853448096928165,25.470251672175387,25.472491357167897,200888000
2015-09-22,25.411983489990234,25.586774634919642,25.214781821099262,25.407500701324746,201384800
2015-09-23,25.618144989013672,25.707781947666117,25.38957236864858,25.46352127808027,143026800
2015-09-24,25.770538330078125,25.882584148904552,25.181177938537186,25.37837796418563,200878000
2015-09-25,25.705543518066406,26.149245574241068,25.5509197893008,26.093222682332716,224607600
2015-09-28,25.196857452392578,25.674171895678256,25.196857452392578,25.51282568676956,208436000
2015-09-29,24.43942642211914,25.43663494850679,24.17051721819608,25.28425261036825,293461600
