Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2015-01-02,39.6817512512207,40.241844294654165,39.495055728243784,39.59688994416314,27913900
2015-01-05,39.316829681396484,39.65627801426781,39.248938072472164,39.35077224860855,39673900
2015-01-06,38.73976135253906,39.673248251799095,38.64641201516309,39.359257674738885,36447900
2015-01-07,39.23196029663086,39.427143792166376,38.603979178342634,39.01980390097273,29114100
2015-01-08,40.38609313964844,40.52187310853258,39.647789761168994,39.673247493694205,29645200
2015-01-09,40.04664993286133,40.58128508790158,39.800550913652756,40.40307444863832,23944200
2015-01-12,39.54597091674805,40.34368144092687,39.34230248645867,40.24184398853085,23651900
2015-01-13,39.342288970947266,40.657658191964224,39.08770190191982,39.85995117907819,35270600
2015-01-14,39.002838134765625,39.24045554269455,38.71430525440573,39.002838134765625,29719600
2015-01-15,38.59549331665039,39.35925767959362,38.536089781449235,39.223477708098144,32750800
2015-01-16,39.240455627441406,39.2743981967186,38.3324231077078,38.45123343055399,35695300
2015-01-20,39.36774444580078,39.5883889336032,38.671871653039375,39.291368005753796,36161900
2015-01-21,38.968894958496094,39.15559366934489,38.595500774049015,38.98586786286876,39081100
2015-01-22,39.9957389831543,40.004223817638675,39.104682448755106,39.359269567547614,35898000
2015-01-23,40.038169860839844,40.216380521296635,39.715691115310264,40.190922780445916,26211600
2015-01-26,39.893890380859375,39.99572778967614,39.24045147915981,39.88540554874962,42525500
2015-01-27,36.20237731933594,36.66063603866628,35.73563376620344,36.448479583856006,169164000
2015-01-28,34.95490264892578,36.31270614755077,34.92944490566601,36.27027549636744,84507100
2015-01-29,35.6507682800293,35.74411763558724,34.615447009819725,34.73425410334783,63585300
2015-01-30,34.284481048583984,35.28585967660725,34.242047171959896,35.260398703182744,78004900
2015-02-02,35.03126525878906,35.10764169560764,34.1402089874056,34.4457147346799,50352500
2015-02-03,35.302833557128906,35.58288163747965,34.836089993795,35.32829453359303,52082400
2015-02-04,35.50650405883789,35.82049470245216,35.099164058061135,35.59136534503075,41614800
2015-02-05,36.02415466308594,36.18539234957177,35.523465467183115,35.8289711782085,36548200
2015-02-06,35.99021530151367,36.31269396940989,35.76957404700579,36.2193446257623,34616600
2015-02-09,35.94778823852539,36.27026693848277,35.8204930777592,35.845954052262684,31381100
2015-02-10,36.15146255493164,36.29573064333667,35.79504122578558,36.27027290189794,29670700
2015-02-11,35.964759826660156,36.19388916530627,35.820491767253216,36.19388916530627,38262500
2015-02-12,36.56727981567383,36.56727981567383,36.07507537903712,36.202370522925925,33268800
2015-02-13,37.229217529296875,37.229217529296875,36.618209079300314,36.81339264889306,40264900
2015-02-17,37.246307373046875,37.605265157337435,36.91298523869162,37.57962624711345,33695700
2015-02-18,37.20357894897461,37.34887374330704,37.08392633028281,37.28904743396114,27111700
2015-02-19,37.17792510986328,37.20356401492274,36.79332523253123,36.90443258826894,27603400
2015-02-20,37.485599517822266,37.50269320545266,36.998440831362544,37.18646487472174,29721100
2015-02-23,37.73345947265625,37.767643593404486,37.30612699056631,37.34885958671769,32518800
2015-02-24,37.68218231201172,37.86166119064787,37.53688755767166,37.733463388888524,25271700
2015-02-25,37.596717834472656,37.68218303729052,37.4343293847148,37.5625304492301,29759800
2015-02-26,37.65654754638672,37.80183905642213,37.511252776062506,37.59672124692639,28957300
2015-02-27,37.47705841064453,37.776193112545286,37.31467323666745,37.716366824222774,33807700
2015-03-02,37.502708435058594,37.76765255020286,37.22066736505342,37.32322627219672,31924000
2015-03-03,36.98990249633789,37.459970884300546,36.827517309770705,37.22921092847027,31748600
2015-03-04,36.80188751220703,36.93008534587963,36.648047503568506,36.759151640693574,25748700
2015-03-05,36.84461212158203,36.955719494866244,36.59675846590514,36.810424735911724,23193500
2015-03-06,36.203609466552734,36.84460820849513,36.02413060127803,36.750594538030796,36248800
2015-03-09,36.62239074707031,36.86169914316372,36.058312026751786,36.058312026751786,32108000
2015-03-10,35.92157745361328,36.5027500527161,35.92157745361328,36.195070057862964,39159700
2015-03-11,35.87882995605469,36.2121487253911,35.75917739888651,36.16087092105483,32215300
2015-03-12,35.05836486816406,35.59680482591244,34.92161857448228,35.32331223854888,59992500
2015-03-13,35.36603927612305,35.44295925797711,34.70794682254682,34.784866804400885,58007700
2015-03-16,35.51988220214844,35.588253713782876,35.28057376070648,35.44296221387934,35273500
2015-03-17,35.6395378112793,35.75064519492034,35.169472625505605,35.357496743641775,31673400
2015-03-18,36.323265075683594,36.605306110621484,35.323308519715006,35.408773721660054,44194800
2015-03-19,36.14378356933594,36.40018241683043,36.0839572802635,36.11814140238472,33879100
2015-03-20,36.64803695678711,36.73350215463985,36.31471812075779,36.374544411312364,71904500
2015-03-23,36.63092803955078,36.86168789018406,36.562553301457825,36.64802172407402,26246100
2015-03-24,36.66514205932617,36.895898817402255,36.536940962360056,36.562579877637546,25513300
2015-03-25,35.43442153930664,36.690780537568116,35.417327842562145,36.68223205905122,43469900
2015-03-26,35.22074890136719,35.56261625434301,34.972895233474155,35.229297378350374,37495600
2015-03-27,35.015625,35.40877010525566,34.89597242538203,35.14382278982434,34401400
2015-03-30,35.007083892822266,35.50279124662001,34.96435128721976,35.12673649262481,35049700
2015-03-31,34.75068283081055,35.06690800488625,34.64812393170546,34.85324172991563,34887200
2015-04-01,34.801971435546875,34.83615556911427,34.451558799238796,34.69940925397671,36865300
2015-04-02,34.43444061279297,34.81904036943329,34.28914592237907,34.750665630347456,37487500
2015-04-06,35.51133346557617,35.70790604298308,34.340443217418255,34.477189499974735,39223700
2015-04-07,35.494239807128906,35.819013451123595,35.306215706111814,35.562614578617705,28809400
2015-04-08,35.400230407714844,35.6309903989644,35.075459984731566,35.4344177975938,24753400
2015-04-09,35.45151901245117,35.571171642119104,35.25494636938391,35.25494636938391,25723900
2015-04-10,35.65662384033203,35.85319639356819,35.391676524080786,35.57970386208413,28022000
2015-04-13,35.6908073425293,35.94720943910069,35.374582219789495,35.38313069516219,30276700
2015-04-14,35.596805572509766,35.92157598913514,35.374590802935685,35.725003391612766,24244400
2015-04-15,36.11814498901367,36.28907865774692,35.62244093600467,35.69081244732484,27343600
2015-04-16,36.03268814086914,36.18652815237613,35.74210181472144,35.85320921420743,22509700
2015-04-17,35.5711669921875,35.67372917017258,35.17802175744568,35.613899602870006,42387600
2015-04-20,36.67369842529297,36.89591003258492,35.62246019561155,35.665192820826505,46057700
2015-04-21,36.442928314208984,36.87880944827984,36.348914608417644,36.750608347602665,26013800
2015-04-22,36.74205017089844,36.86170275051056,36.36599548035945,36.468554368557236,25064300
2015-04-23,37.04118347167969,37.27194342687697,36.57966356128511,36.65658354635087,46309500
2015-04-24,40.912818908691406,41.143578885299455,39.01546453483982,39.0240097516229,130933700
2015-04-27,41.0495719909668,41.13504047438221,40.35729520689297,40.36584042508987,59248200
2015-04-28,42.01533508300781,42.058067684828686,40.76752485222254,40.835896363078234,60730800
2015-04-29,41.92987060546875,42.143536878561726,41.451256980036604,41.639284343650765,47804600
2015-04-30,41.57090377807617,42.340103558132014,41.536716396676326,41.62218485017594,64725500
