Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2015-01-02,0.4829852283000946,0.48658424918955345,0.47530735520557993,0.4829852283000946,113680000
2015-01-05,0.47482749819755554,0.484424839624513,0.47266811425289534,0.4829852312599073,197952000
2015-01-06,0.4604314863681793,0.4760271182656543,0.45995162649178306,0.47554725838925804,197764000
2015-01-07,0.459231972694397,0.46786956770581717,0.4577923639917419,0.4637906859157129,321808000
2015-01-08,0.47650712728500366,0.4793863446490448,0.46427053929459305,0.4645104836090147,283780000
2015-01-09,0.47842657566070557,0.4820255972128002,0.47170844976721804,0.4781866599587349,209540000
2015-01-12,0.47242826223373413,0.4798661925660505,0.4681094648989135,0.47962624825768396,190732000
2015-01-13,0.4717084467411041,0.485624558444999,0.46834939811703613,0.47602724397365814,236720000
2015-01-14,0.47362789511680603,0.47506750366689127,0.4654701896056618,0.46666985386331544,155260000
2015-01-15,0.4702688455581665,0.47986615959739376,0.47002890126628505,0.47698697110607596,188932000
2015-01-16,0.4789063334465027,0.47938619332161436,0.46810932894413915,0.4695489371717198,181512000
2015-01-20,0.48034605383872986,0.4849047380179028,0.4743477038913116,0.48226549378738115,140308000
2015-01-21,0.4870641231536865,0.48826381595671964,0.4743476769049424,0.47770675382848365,144780000
2015-01-22,0.49546170234680176,0.49690131054152625,0.4829851742651757,0.48802374574222157,159712000
2015-01-23,0.49690118432044983,0.497860903804985,0.49186255691880815,0.4959414076314392,120416000
2015-01-26,0.49474194645881653,0.49714127461565966,0.4916228141344709,0.49474194645881653,133240000
2015-01-27,0.4709886312484741,0.48754401447429163,0.4700288827210676,0.4870641259094629,357948000
2015-01-28,0.46331074833869934,0.47866646705535704,0.46307080406099754,0.4767469986404935,272728000
2015-01-29,0.4745875298976898,0.4772267734703945,0.46139119762518555,0.463550609932575,235340000
2015-01-30,0.4606715440750122,0.47674706940877415,0.45995176833956397,0.4712286076227256,298200000
2015-02-02,0.47074857354164124,0.4726680415317177,0.45443313852935724,0.4635505900305375,259604000
2015-02-03,0.4825054407119751,0.482985329332453,0.4717084615917977,0.4741077902851704,183468000
2015-02-04,0.483705073595047,0.4892235346249798,0.4796261924410201,0.48106582952142735,181516000
2015-02-05,0.4916229248046875,0.4918628405130311,0.48370513438426604,0.48418496580095316,140448000
2015-02-06,0.48946356773376465,0.4969015275872325,0.48730415449845,0.49114309229305997,210524000
