Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2015-05-13,77.82923889160156,77.91853448394032,77.0453892222305,77.11484387293481,21512300
2015-05-14,80.73641204833984,81.21267027043588,78.05743116159483,78.32533303526331,49438000
2015-05-15,79.79381561279297,80.88524905493232,79.5556864692327,80.77611252370848,27069900
2015-05-18,80.25023651123047,80.74634333143588,79.60530370095489,79.70452355099812,21613700
2015-05-19,80.00218200683594,81.05393359887799,79.92281066988062,80.61735718067226,17955400
2015-05-20,79.92280578613281,80.46851870555453,78.84128906257082,79.84342688403879,23056900
2015-05-21,79.85334777832031,80.28991658148503,79.45646085454368,79.56560494783196,13402700
2015-05-22,79.91288757324219,80.67688874619569,79.62514470888611,79.72436455901148,19567900
2015-05-26,78.71231079101562,79.97241879763686,78.46425737813834,79.80374429367777,16321300
2015-05-27,79.92280578613281,80.0319498840149,78.81152386678275,78.98019835624099,14160900
2015-05-28,79.52591705322266,80.43875169676335,79.3770835076481,79.6251368936095,11982000
2015-05-29,78.57340240478516,79.4465477031336,78.26581102162542,79.3274793383631,16134600
2015-06-01,79.66482543945312,79.75412102379107,78.0475201065394,78.68253616179317,18119000
2015-06-02,79.81367492675781,80.71658548537754,78.94052199887324,79.13896928702428,18923300
2015-06-03,81.79808807373047,81.88738366027928,80.61735151832721,80.71657136004434,31775000
2015-06-04,81.4111328125,82.3041190393367,80.87533653440435,81.50042840718793,20863900
2015-06-05,81.50041961669922,81.8179276468816,80.87532781133693,81.23252529154068,16143100
2015-06-08,80.04187774658203,81.36152379071682,79.50608143761023,81.18292502105956,16915500
2015-06-09,80.04187774658203,80.55783311225404,78.70239075914746,79.97242309004808,16497500
2015-06-10,81.52027130126953,81.95684012852834,80.18077691334854,80.20062542412644,21531200
2015-06-11,81.19284057617188,82.25450882369043,80.72649897371241,81.66909886422354,18656800
2015-06-12,80.8951644897461,81.45080162079682,80.56773222181056,80.73641426801224,11417900
2015-06-15,80.08157348632812,80.29986172970153,79.44655727105479,79.922823217505,18805100
2015-06-16,80.42882537841797,80.87532600368718,79.8235745266001,80.19069625360076,13693700
2015-06-17,81.15315246582031,81.57980462299929,80.70665179715073,81.12338726857351,18350300
2015-06-18,82.26444244384766,82.54226107183479,80.93487213420799,81.00432679120478,26782600
2015-06-19,81.86754608154297,82.33388768374975,81.4805833839648,82.18505413006838,23353200
2015-06-22,84.08018493652344,84.3083974132111,82.66131907448084,82.76054649825176,29383100
2015-06-23,87.19572448730469,87.28502764364788,84.10002304052936,84.29846272353186,50667900
2015-06-24,88.16809844970703,88.55506113646896,86.76907368219172,86.97744519351473,41370200
2015-06-25,87.29496002197266,88.70390158436902,87.15604314695769,88.56499227934343,27302000
2015-06-26,87.3247299194336,87.65215468747697,86.15391744979152,87.43387403211132,38214600
2015-06-29,85.1319351196289,86.81869531489392,85.06248046617658,85.935625762433,35957900
2015-06-30,85.10215759277344,86.02491654846933,84.90371789971609,85.92569670194067,23016500
2015-07-01,86.2332992553711,87.2651948771379,85.81656373389946,86.09438236822052,25260000
2015-07-02,86.61032104492188,86.7591545903147,85.66771363742642,86.7194651402107,16908800
2015-07-06,86.86829376220703,87.50330978790319,85.71732248439015,85.81654231903241,24635900
2015-07-07,86.5408706665039,87.16596250398665,84.56636773890912,87.11635636640234,33059900
2015-07-08,84.98310852050781,86.07454212276386,84.78466123010392,85.61812470982007,24399300
2015-07-09,85.21129608154297,86.91790458137169,84.98309120655922,86.05468364645007,23307400
2015-07-10,87.26519012451172,87.53309205729519,86.094377679359,86.66986343053347,23245900
2015-07-13,89.3984375,89.51750584874391,87.73151846752769,87.96965516501551,29976700
2015-07-14,88.98171997070312,90.09300197810326,88.95195477255668,89.7556454024683,26627800
2015-07-15,89.06108856201172,90.28150696457587,88.72373202545705,89.29921768958718,30886600
2015-07-16,90.14259338378906,90.15251763821213,89.0710010057414,89.57703200148414,21804100
2015-07-17,94.23053741455078,94.64726535668137,91.81945779223821,91.82938204895271,54001600
2015-07-20,97.14764404296875,97.83226632753261,94.61749615700231,95.10367873560351,54860500
2015-07-21,97.62390899658203,98.46728915919601,96.3836418250938,98.17954626701194,39453300
2015-07-22,96.28441619873047,96.82021249312241,95.17313415443722,95.98674906740509,28299500
2015-07-23,94.69686889648438,96.69121279241368,94.07176948045631,96.20503024549444,29418800
2015-07-24,96.19510650634766,96.9988046784149,95.1334382459523,96.59199346453049,33444900
2015-07-27,93.43675231933594,95.85775591081136,93.09940333100981,95.82799071419305,38585400
2015-07-28,94.54804992675781,94.81594431067465,92.5834633547369,94.10154919357613,35236000
2015-07-29,96.23480224609375,96.52254512032455,94.00232147670717,95.5700209004517,64648300
2015-07-30,94.4686508178711,95.06397743154653,91.08520656198937,94.17099129602768,86211300
2015-07-31,93.27801513671875,95.57995069393108,93.2184771651597,94.21069089792347,46509000
2015-08-03,93.40699768066406,94.33968098673499,92.07743494817045,92.8017467143827,29343100
2015-08-04,93.32762145996094,93.99241041537726,92.60330967285171,93.05972708239767,20136000
2015-08-05,95.68907928466797,96.33401205033265,94.43888806463082,94.50834271185572,29813200
2015-08-06,94.37936401367188,97.97117254003392,93.68480992476984,96.42332168646307,42271300
2015-08-07,93.56575012207031,94.65718362189516,92.88112028191219,94.6373351097225,23199100
2015-08-10,93.41690826416016,95.15328199557581,92.90095297334582,94.93499380099965,21624200
2015-08-11,92.89103698730469,94.02215984954155,92.17664200694692,93.00018108541428,22491000
2015-08-12,93.45660400390625,93.70465741080058,90.47996312117422,91.97820024842378,27050500
2015-08-13,92.70252990722656,93.99241079550039,92.62315099133492,93.31770515040162,17451800
2015-08-14,93.68480682373047,93.98247393340537,92.48422926935602,92.81166157600062,15929700
2015-08-17,93.19862365722656,93.72449565350033,92.66282740536583,93.6848062011415,18313500
2015-08-18,94.42896270751953,95.10366823125567,93.30776410968848,93.34745356049517,22278800
2015-08-19,94.56787872314453,95.35172839982545,93.42683910378841,93.89317315144382,23251300
2015-08-20,89.85486602783203,94.03208460016941,89.75564617649177,92.81166604570424,44598200
2015-08-21,85.38990020751953,88.48560937247085,84.94340711439659,86.83853115874992,62778700
2015-08-24,81.4508285522461,81.4508285522461,71.43939477866483,76.43022906380916,83710700
2015-08-25,82.3537368774414,86.98737302712159,82.3537368774414,86.27297795385385,52021200
2015-08-26,86.5111083984375,86.77900274643031,82.61170854883393,85.28075805287047,45124300
2015-08-27,89.03133392333984,89.35875867383163,86.51111035022404,88.40623448060501,42431400
2015-08-28,90.30136108398438,90.7677026831978,89.0908592911297,89.18015488077195,33215900
2015-08-31,88.7336654663086,90.34105427631837,88.19786919630533,89.89455359965436,32850700
2015-09-01,86.5508041381836,88.69398178775657,85.82648480842681,86.1737580884514,36097400
2015-09-02,89.19007110595703,89.19007110595703,86.94766647141854,88.11847870679829,27190500
2015-09-03,87.4636459350586,89.12064112544378,87.04691796561868,89.06111072123534,27048200
2015-09-04,87.57276916503906,87.70175420005062,86.02491089495773,86.52101766498629,27328700
2015-09-08,88.8328857421875,89.53735651631871,88.13833922402696,88.99164355776094,27012500
2015-09-09,89.73580169677734,91.26381157114847,89.46789978173112,90.07315069203362,32551100
2015-09-10,91.2638168334961,91.3431881740224,88.93210864952721,89.36868508737493,26437400
2015-09-11,91.3332748413086,91.36304004134759,90.42043247683715,90.96615304418476,21185000
2015-09-14,91.59123992919922,91.89883130936698,90.88676914363593,91.59123992919922,20127900
2015-09-15,92.17665100097656,92.5239242697606,91.0752932271261,91.65077896967651,18859400
2015-09-16,92.72235870361328,92.87119225891384,91.90874384729118,92.17664576083,16321200
2015-09-17,93.60543823242188,94.76633403207634,92.17665563052311,92.64299728773621,27841800
2015-09-18,93.66497039794922,94.44882009255899,92.32548347981432,92.47430947183754,62300000
2015-09-21,94.80601501464844,95.73869067571567,93.78402862083654,93.88325603945131,28790000
2015-09-22,92.2361831665039,93.94279191437214,91.20428002663033,93.03987382823664,36888900
2015-09-23,93.23831176757812,93.58558500823324,92.07742369025004,92.67275032708581,21701400
2015-09-24,93.67488861083984,94.03207853864161,91.52177936860448,92.33539420913023,29106000
2015-09-25,92.04765319824219,95.10367293149353,91.34318244408168,95.04414253733574,28961600
2015-09-28,88.51537322998047,91.57139289619164,87.4933944460825,91.36302895122118,41199900
2015-09-29,85.99516296386719,89.3587669343203,85.05256293957717,88.40624265304058,42281800
2015-09-30,89.20000457763672,89.3190653654092,87.32472147032952,87.75137362315539,36169100
2015-10-01,90.24183654785156,90.24183654785156,87.67200659704389,89.3488502386071,29283700
2015-10-02,91.35310363769531,91.48208867737675,87.68191643456419,88.20778841863547,37881700
2015-10-05,93.27801513671875,93.53598525684451,91.93852811148567,92.21634674546112,27292500
2015-10-06,92.07743072509766,93.43675859522928,91.62100577966353,93.34746299937662,22172800
2015-10-07,91.6805419921875,92.93073330012346,90.65856315260078,92.38501276928136,24129300
2015-10-08,91.74998474121094,92.49414487582227,89.76555771558073,91.17449908698097,27290500
2015-10-09,92.51400756835938,93.01011444141791,91.5217938222423,92.17665852827483,20012900
2015-10-12,93.52605438232422,93.86340336669399,91.94843085015516,92.59337119261436,18449600
2015-10-13,93.38713836669922,94.62740525526573,92.82157696831243,92.93072106010536,19480300
2015-10-14,93.33753204345703,94.45873067417969,92.88111470077376,93.34745629894702,19253400
2015-10-15,95.21281433105469,95.5501708850126,94.16107035751719,94.2503659462188,27557500
2015-10-16,96.78053283691406,96.83013898383132,94.60758224019432,95.43112149292257,25412900
2015-10-19,97.70327758789062,97.80249743712695,96.1653434297652,96.42332109377105,23729900
2015-10-20,96.24472045898438,98.81455008300578,95.808144046877,97.96125334023364,30881800
2015-10-21,96.35386657714844,97.41553486244028,95.71885045716019,96.61184424151531,21917800
2015-10-22,98.89392852783203,98.95346649192584,96.79044052291485,97.02856966932283,26392100
2015-10-23,101.3943099975586,102.04916703581553,99.3801176049054,101.11649140132906,42809700
2015-10-26,102.96200561523438,103.0016950690493,100.75929770342515,101.40423051044729,25961200
2015-10-27,102.89254760742188,103.28943456263633,101.60267446546118,102.13847071950234,23795500
2015-10-28,103.3886489868164,103.66647513988852,102.11861685272707,103.09098946350784,24081500
2015-10-29,104.06336212158203,104.30149884164652,102.7139509878401,103.15052740463577,20316700
2015-10-30,101.176025390625,103.90461288197955,100.85851733079421,103.6962489274021,33487100
2015-11-02,102.5055923461914,102.66435016779313,100.39217994354821,100.92797623646965,24003900
2015-11-03,101.78128051757812,102.84294884618656,101.60268175342017,102.41629666347534,21242300
2015-11-04,103.13069915771484,103.32913887887275,101.68206799728968,102.38653884838746,43469300
2015-11-05,107.91316223144531,109.78844548582585,107.1094640010039,107.95285168714523,63232900
2015-11-06,106.26607513427734,107.89330483402996,105.08534609688904,107.19875834144861,35084300
2015-11-09,105.66082763671875,107.40712575003455,105.03573577325417,106.16685870904108,26383500
2015-11-10,107.06978607177734,107.30791524478663,104.42056968833808,105.13496477735586,25031700
2015-11-11,108.16121673583984,109.01452111696392,106.27600920614736,107.42697315301885,25057100
2015-11-12,107.17891693115234,108.53825237953751,107.15907598861651,107.6353418793613,20924700
2015-11-13,103.14060974121094,107.40713162353667,103.02154894355792,106.87133532412905,30278400
2015-11-16,103.22990417480469,103.35888921801148,99.6877019145413,102.51550916937526,49309200
2015-11-17,104.31141662597656,105.37308491164607,103.32912724783114,103.80539312298639,26807200
2015-11-18,106.93087005615234,107.04001417175029,104.5694041104669,104.97621537223921,23836500
2015-11-19,105.43263244628906,106.89118783196739,105.12504104421373,106.52406602884068,25520600
2015-11-20,106.48435974121094,107.0300802312285,105.78981327208749,106.00809389810574,22129600
2015-11-23,106.11723327636719,106.63318854761557,105.25401235599105,106.35536997232263,19897200
2015-11-24,104.91666412353516,105.66082432480572,103.57717727524594,105.17464177957254,23577300
2015-11-25,104.58924102783203,105.76997008476596,104.28164965889216,105.5020757389039,15150800
2015-11-27,104.6289291381836,105.13496023269535,104.04352670275966,104.95636146816118,5913100
2015-11-30,103.4283447265625,105.27386264925542,102.94216217660248,105.01588499070988,20383200
2015-12-01,106.28591918945312,106.3156843850317,103.68631693908586,104.01374923042762,22781900
2015-12-02,105.24410247802734,107.07969623266837,104.96628386478301,106.16686148344,24429100
2015-12-03,103.56725311279297,106.01802192238011,102.54527431332703,105.44253621608252,23236500
2015-12-04,105.3532485961914,106.89118282455226,103.29936658624545,103.993913132608,21224700
2015-12-07,104.78768157958984,105.99818341372409,103.84508166349603,105.65091015884687,15474900
2015-12-08,105.66082763671875,106.0775631156844,103.14060410102131,103.19021781065675,20401800
2015-12-09,103.78553771972656,105.6112146216088,102.74371801510978,105.35323697427994,23517300
2015-12-10,104.59915161132812,105.57152423029962,103.59702136676262,104.23203743915631,17454300
2015-12-11,101.32485961914062,103.52756754065274,101.11649566318634,103.339052096688,26427700
2015-12-14,103.84507751464844,103.92444884831416,100.66998949836336,101.49352859130512,24648100
2015-12-15,103.7359390258789,104.97620607511233,103.46803710405047,104.48009925541896,21764300
2015-12-16,105.95848083496094,106.25614034370277,103.37872724259037,104.5495394782801,22680500
2015-12-17,105.39292907714844,106.91101466349214,105.30362591736936,106.65303700967242,21675700
2015-12-18,103.22990417480469,105.76004432071338,103.16044952538734,105.25402083352506,35994200
2015-12-21,103.9542236328125,104.33126967495404,102.79333544724844,104.09314051201544,16138800
2015-12-22,104.6884536743164,104.83728722066374,103.99389964802502,104.40071083670851,14597100
2015-12-23,103.8153076171875,105.28378709542349,103.05130646586827,105.06549888933539,19599700
2015-12-24,104.20227813720703,104.49994527147219,103.68633035046905,103.92445951588738,6501800
2015-12-28,105.10519409179688,105.15480780316331,103.71609344342158,104.2022760208566,13069700
2015-12-29,106.42483520507812,106.90109350439836,105.42269732735757,105.59137182628393,17179900
2015-12-30,105.39292907714844,106.4149078669098,105.23417126864739,106.16685446861864,13115000
2015-12-31,103.84507751464844,105.34331457868784,103.80538806282112,105.17464008591342,18391100
2016-01-04,101.424072265625,101.44391320621605,98.97330353824177,101.15617036271875,37912400
2016-01-05,101.93011474609375,102.90247991395681,100.87836309698989,102.08886499860645,23258200
2016-01-06,102.1682357788086,102.96200211817954,100.11435392607787,100.34255881527626,25096200
2016-01-07,97.15754699707031,100.64021860539947,96.54237945353984,99.71745972011529,45172900
2016-01-08,96.57215881347656,99.71747434671988,96.27449168295321,99.10229914296674,35402300
2016-01-11,96.7507553100586,97.83226455696418,94.64725964297155,97.1476422847906,29932400
2016-01-12,98.59627532958984,99.18167776258026,96.79044674902426,98.2291535456875,28395400
2016-01-13,94.69686889648438,99.79684622127934,94.46865643650813,99.79684622127934,33410600
2016-01-14,97.60405731201172,98.10016412601404,91.73014688103248,95.10367473024607,48658600
2016-01-15,94.23053741455078,95.6295548117006,92.81167150397195,93.24824795953154,46132800
2016-01-19,94.51827239990234,96.66144990173449,93.18870220090444,95.77838037769398,30998300
2016-01-20,93.6153564453125,94.260296832374,88.67413670318844,92.10719502678985,59051400
2016-01-21,93.42683410644531,95.24257920037907,91.89882428844395,94.17099428969338,30518900
2016-01-22,97.17739868164062,97.30638371950066,94.74647091282333,95.65931314302624,30495400
2016-01-25,96.25465393066406,98.70542300057117,96.17527501722816,97.95133846290979,32482000
2016-01-26,96.58206939697266,97.11786565606486,94.91515779533795,96.99880486737045,26877100
2016-01-27,93.7145767211914,97.08810466342895,93.49629607580232,97.0285742665037,58699400
2016-01-28,108.26042938232422,109.48084790360475,103.99390776079983,106.36529772230153,107475300
2016-01-29,111.33628845214844,111.96138030227671,107.99252585577293,108.14135941151464,62739500
2016-02-01,114.1938705444336,114.81897001718913,111.13785811647776,111.3958282268314,46132700
2016-02-02,113.71759796142578,116.67439016338346,112.31857319292395,113.90612096228486,59778600
2016-02-03,111.81255340576172,114.4419133991619,108.89544298894609,114.37245874971339,56919300
2016-02-04,109.62969207763672,111.06840651723218,108.399349181354,110.92949720168365,38890200
2016-02-05,103.25967407226562,108.72677339380951,102.37660453090784,108.65731874123044,76894700
2016-02-08,98.97330474853516,101.88049084495083,96.7011347386413,99.62816934587951,71229700
2016-02-09,98.76494598388672,101.60267758120673,96.0661236896532,96.38363174956366,62709000
2016-02-10,100.21358489990234,102.44606575163284,99.45950035927622,100.75930546943242,45179400
2016-02-11,101.11650085449219,104.29158163678844,98.11008701283048,98.82448208134456,43670600
2016-02-12,101.21571350097656,103.42834563449586,100.30287121733808,102.93223882447047,36176800
2016-02-16,100.81881713867188,103.12075221975905,99.45948188074982,102.99176718637504,45687200
2016-02-17,104.3808822631836,104.89683764640289,99.61826086033294,101.22564227192439,44073400
2016-02-18,102.66434478759766,105.1746440427016,102.2277683710616,104.97620434608841,29593500
2016-02-19,103.75577545166016,104.20226854195381,101.26531720560541,101.75150731813467,32404500
2016-02-22,106.32560729980469,107.40711643213184,104.5197713775904,104.6686049235957,35709700
2016-02-23,104.63883972167969,106.63319107005005,104.30149074941203,106.01801594592897,25319300
2016-02-24,106.04779052734375,106.11724517895733,101.94002668622213,103.39858194009662,34412400
2016-02-25,107.228515625,107.228515625,104.78767125550108,106.27599154690202,29906300
2016-02-26,107.07969665527344,108.59778234791378,106.32561972205974,107.85362210093405,26686200
2016-02-29,106.08747863769531,108.06198919568611,105.91880413876822,106.76218420339289,32779000
2016-03-01,108.96489715576172,108.96489715576172,106.76218175445234,106.9903942130518,26817300
2016-03-02,109.09387969970703,109.68921390155187,107.92306737672841,108.82598536486792,25670200
2016-03-03,108.72676849365234,109.44116349940559,107.69486543756312,109.39154979123253,21353100
2016-03-04,107.54602813720703,109.19310629532474,107.08961080387037,109.19310629532474,24938900
2016-03-07,104.90675354003906,107.22852986945963,103.90461562443959,107.22852986945963,31436400
2016-03-08,105.10519409179688,106.53398419526741,103.5871083918542,103.9641468602747,25617000
2016-03-09,106.67289733886719,106.67289733886719,104.6686214194299,105.86919909177074,20493300
2016-03-10,106.48435974121094,107.81392985780425,104.94642568388058,107.06976968231966,24854300
2016-03-11,108.55809783935547,108.56801452534977,107.07969406736017,107.63533885260235,20697600
2016-03-14,109.03434753417969,109.47092392310171,107.92306562146393,108.42909665680641,17249400
2016-03-15,109.80827331542969,109.96703111927057,107.99252067644052,108.26042257792481,17618500
2016-03-16,111.30651092529297,111.62401894304254,109.24270502492665,109.6296676849968,24744800
2016-03-17,110.15555572509766,111.81255826826744,109.86782042914724,111.27676199065431,24241200
2016-03-18,110.58219909667969,111.54464746858615,109.41138678394638,110.69134319473024,36256900
2016-03-21,110.97908782958984,111.49504313233896,110.16547299370596,110.79057239626783,18448000
2016-03-22,111.3759765625,112.00106840509349,110.30438405806343,110.49290706439645,19001100
2016-03-23,111.66372680664062,112.3086672031146,111.12793051895407,111.13785477520462,18562000
2016-03-24,112.16975402832031,112.20943591197536,110.81041862846303,111.25691173448011,17839100
2016-03-28,112.80477142333984,113.69775764548056,112.07052787759439,112.43764965046712,21351800
2016-03-29,115.23568725585938,115.41428600721294,112.75515324816482,112.94367625514609,29825300
2016-03-30,113.80689239501953,116.07906235763531,113.46954341794432,115.82109228222087,33235200
2016-03-31,113.2115707397461,114.11448875327866,112.88413843352072,113.80689738834467,21207500
2016-04-01,115.15631103515625,115.26545513963814,112.46741301653473,112.86429998101526,24760500
2016-04-04,111.67364501953125,113.65807224283708,110.74096180218099,113.18180637844847,48487900
2016-04-05,111.3462142944336,112.43764776877615,111.02870623698868,111.23707019000041,22962400
2016-04-06,112.8246078491211,112.92382769538845,111.54465139330178,111.59426510142997,20814600
2016-04-07,112.7551498413086,113.99541680768165,112.18958840744203,112.90398339127113,20714500
2016-04-08,109.76859283447266,113.43978786341171,109.04428111272881,113.36040895500463,48497800
2016-04-11,108.141357421875,110.04641327433833,107.9230692201352,109.8380417581402,39762300
2016-04-12,109.74874114990234,110.2944616292979,108.1413524769461,108.48862570474844,26248100
2016-04-13,109.6495361328125,111.77287280699146,105.6905980906841,111.35614487729046,88227400
2016-04-14,109.9769515991211,111.16761245904358,109.40147346531369,109.75867096629153,28473300
2016-04-15,108.78630065917969,110.10594659018865,108.34972424411166,109.92734783584166,20922800
